麻痺不仁 不習水土 不服水土 茫无端绪 暗弱无断
圣神文武 一人有庆 飞龙在天 龙颜凤姿 推轮捧毂
番来覆去 覆去翻来 翻来覆去 循环无端 三翻四复
十全十美 从容自如 策无遗算 完美无疵 完美无缺
恪守不渝 坚贞不渝 确乎不拔 坚守不渝 义不反顾
折冲樽俎 来好息师 以战去战 借酒浇愁 反败为胜
色色俱全 一室生春 八面张罗 人尽其才 运用自如
拽巷攞街 拽巷逻街 拽巷啰街 哄动一时 惊愚骇俗
省吃俭用 瓦器蚌盘 恶衣菲食 粗衣恶食 粗袍粝食
无计奈何 没法奈何 没可奈何 寂天寞地 计穷途拙
救困扶危 救难解危 扶危救困 振穷恤贫 持危扶颠
相因相生 相生相成 相克相济 井井有序 有凭有据
内查外调 露马脚 见可而进，知难而退 信而有证 擿奸发伏
孤立无援 孤立无助 头一无二 独当一面 利出一孔
逸群之才 才夸八斗 超世之才 才识过人 逞异夸能
大权在握 重望高名 人多势众 有所作为 劳民动众
心事重重 百虑攒心 千愁万绪 众难群疑 众难群移
计过自讼 悔过自责 闭门思过 引过自责 改行自新
惟妙惟肖 运用自如 论议风生 言之有序 言简义丰
内峻外和 谭言微中 正色直言 敦默寡言 敬终慎始
靠天吃饭 天理人情 优游岁月 天授地设 优游卒岁
尊俎折冲 折冲樽俎 俎樽折冲 反败为胜 转败为胜
寂然无声 更深人静 夜深人静 文丝不动 音信杳无
不乏先例 井井有法 习俗移性 敦世厉俗 余韵流风
保国安民 护国佑民 保境息民 安邦治国 安国富民
招是搬非 惹事生非 聚众滋事 人言啧啧 惹是招非
切近的当 美言不信 从容自若 正正经经 侃侃而言
言行不符 事与原违 名不符实 不切实际 横恩滥赏
齐名并价 同功一体 贵贱无二 众口一辞 口耳并重
落荒而走 避迹藏时 高飞远走 避世离俗 轻举远游
一口三舌 絮絮叨叨 一长一短 百舌之声 数东瓜，道茄子
丰富多彩 逸群之才 鲜艳夺目 博学多才 多才多艺
三等九般 丰富多采 九死不悔 九死未悔 一日九迁
无私有意 触目儆心 有利有弊 大智若愚 一谦四益
笑容可掬 神怿气愉 眉飞眼笑 欢天喜地 屐齿之折
东游西荡 无情无绪 胸无大志 饱食终日 一无所长
河水不洗船 不伤脾胃 水中著盐 七满八平 漫天过海
坑蒙拐骗 局骗拐带 耍花腔 矫情饰诈 弄虚作假
地瘠民贫 民困国贫 牛衣岁月 鱼釜尘甑 挨冻受饿
积本求原 推本溯源 沉思熟虑 归根究柢 叩源推委
岐出岐入 告老还乡 闲杂人等 白手成家 放马华阳
轻财重士 轻财敬士 轻财好士 轻财仗义 舍己芸人
同心合力 同心并力 协心戮力 同心一力 同心叶力
理之当然 合情合理 惬心贵当 洞察一切 咎有应得
安乐窝 云窗月帐 云窗月户 鸡犬桑麻 芝兰之室
肥遯鸣高 隐居求志 寄迹山林 栖丘饮谷 遗世忘累
去危就安 抛乡离井 游必有方 走为上计 思所逐之
长眠不起 驾鹤西游 一命归阴 骨化形销 一命归西
例行差事 照章办事 按步就班 蹈矩循规 稳步前进
正色厉声 危言正色 赌咒发誓 正色敢言 词严义密
胡思乱量 游思妄想 胡思乱想 悖言乱辞 胡诌乱扯
握发吐哺 大厦栋梁 珪璋特达 栋梁之才 披肝沥血
持正不阿 恬淡无欲 不自满假 不忙不暴 优游自若
峰回路转 重山复水 山重水复 横峰侧岭 千岩万壑
如醉初醒 醉生梦死 如梦初觉 艳如桃李 如醉方醒
牵肠割肚 刺心刻骨 疾首痛心 心如刀剉 心如刀锯
远见卓识 闳识孤怀 有识之士 重望高名 高才远识
点头咂嘴 令人起敬 知遇之恩 代人说项 众口交赞
寿不压职 坐享其功 放任自流 一心一意 随俗沉浮
义气相投 惺惺相惜 言行相副 情投意洽 莫逆于心
层见叠出 层见迭出 层出不穷 颠来簸去 颠来倒去
利害得失 有一利必有一弊 兴利除弊 求益反损 是非得失
牛衣岁月 啮雪餐毡 枯鱼病鹤 步雪履穿 冷窗冻壁
千变万状 千汇万状 旁见侧出 诸色人等 交相辉映
和睦相处 天涯比邻 亲仁善邻 避瓜防李 看人行事
敬终慎始 业业矜矜 甄心动惧 闪烁其词 如履如临
袒臂挥拳 投袂而起 揎拳捰袖 拂袖而归 攘臂一呼
超迈绝伦 超然迈伦 超群拔类 超群绝伦 逸群之才
带月披星 映雪囊萤 昼乾夕惕 铁面枪牙 不知寝食
桀骜难驯 顽梗不化 木石心肠 不拔之志 吾膝如铁
感人肺腑 语重心长 情深意重 荡魂摄魄 铭心镂骨
休声美誉 英声茂实 锦片前程 松茂竹苞 斗艳争辉
易俗移风 移风平俗 改政移风 革风易俗 陈规陋习
懵懵懂懂 藏头亢脑 一无所知 查无实据 靡所适从
大有起色 鸟枪换炮 宿弊一清 洞察一切 一清二楚
东冲西撞 东奔西撞 东碰西撞 东闯西走 不顾前后
歼一警百 杀一砺百 手足异处 杀一警百 杀一儆百
择善而行 因事制宜 排除万难 持危扶颠 爬梳剔抉
寂然无声 文丝不动 更深人静 夜深人静 阒无人声
二心两意 小手小脚 顾头不顾尾 三天打鱼，两天晒网 三日打鱼，两日晒网
擅作威福 有己无人 大肆挥霍 粗制滥造 孤行己意
兰质蕙心 百伶百俐 瑶林琼树 冰雪聪明 锦心绣肠
无可置疑 无庸置疑 从容自如 公正无私 公平无私
急起直追 奋起直追 事不宜迟 汲汲皇皇 相时而动
游戏笔墨 游戏翰墨 嬉笑怒骂 潘江陆海 犀角烛怪
大开方便之门 论议风生 曲尽奇妙 运用自如 逸群之才
狼子兽心 灭绝人性 人面兽心 兽心人面 如狼似虎
令人起敬 恩有重报 知遇之恩 点头咂嘴 代人说项
黄卷幼妇 黄绢幼妇 神乎其技 神至之笔 造微入妙
众口一词 一模一样 行合趋同 百口同声 众口同声
无了根蒂 孤立寡与 无用武之地 寂天寞地 杳无人烟
三六九等 众多非一 千变万状 千汇万状 名目繁多
山崩地陷 山崩海啸 地崩山摧 山崩地坼 山崩地裂
东奔西逃 东奔西窜 东逃西窜 闯南走北 仓皇出逃
无施不可 全知全能 全智全能 操纵自如 人尽其才
十全十美 称心如意 一清二楚 洞察一切 无庸置疑
忍无可忍 杳不可闻 智穷才尽 威风扫地 词穷理尽
坦然自若 平心静气 心平气定 优游自若 言笑自如
长篇大套 积日累久 成年古代 语重情深 从长商议
平心易气 事缓则圆 平心而论 平心静气 安常履顺
涤故更新 变俗易教 面目一新 旧地重游 变名易姓
火上弄冰 手到拈来 热熬翻饼 隔山买老牛 掌上观文
旁搜博采 多才多艺 以一知万 反复推敲 繁征博引
怜贫惜老 惜老怜贫 怜贫恤老 振穷恤贫 赈贫贷乏
同心敌忾 深仇大恨 嫉贪如雠 深雠大恨 刻骨崩心
龙精虎猛 踔厉奋发 气宇轩昂 器宇轩昂 鼻端出火
誉不绝口 赞不绝口 赞口不绝 娓娓而谈 万世流芳
挺而走险 铤鹿走险 燕巢卫幕 入地无门 若涉渊水
面如土色 面若死灰 白发苍颜 惊恐失色 惊惶失色
扶危救困 救困扶危 救难解危 持危扶颠 八方支持
拽巷攞街 拽巷逻街 拽巷啰街 大吆小喝 名震一时
凤狂龙躁 神魂颠倒 倾摇懈弛 目动言肆 神情恍惚
时望所归 万流景仰 威震天下 深得人心 身显名扬
优哉游哉 优游岁月 悠哉游哉 逍遥自在 逍遥自得
竭力虔心 研精致思 研精竭虑 砥志研思 殚谋戮力
负诟忍尤 骂不绝口 披毛求疵 欺三瞒四 屡教不改
凫居雁聚 蜂屯蚁聚 雨凑云集 才墨之薮 柳衢花市
大相迳庭 大有迳庭 天冠地屦 天壤悬隔 天差地远
当务始终 行有余力 贼心不死 稳步前进 各执己见
来势汹汹 龙争虎斗 虎斗龙争 九牛拉不转 斗霜傲雪
无施不效 人尽其才 无施不可 关怀备至 一言一行
陈词滥调 陈辞滥调 陈规陋习 老朽无能 浮而不实
曾参杀人 魂飞魄丧 燕巢卫幕 恨如头醋 饿虎之蹊
冲冠怒发 冲冠发怒 无明业火 忿火中烧 怒火冲天
否去泰来 否终复泰 否往泰来 逢吉丁辰 时来运旋
卑鄙无耻 鹿皮苍璧 六亲不认 谇帚德锄 一棍子打死
甘旨肥浓 八珍玉食 炰鳖脍鲤 余味无穷 炮龙烹凤
眼馋肚饱 饥鹰饿虎 饿虎饥鹰 攫金不见人 买铁思金
宵鱼垂化 入铁主簿 霄鱼垂化 阳春有脚 有风有化
消愁解闷 排忧解难 抖搂精神 抖擞精神 救难解危
同归于尽 无所不尽其极 尽多尽少 百计千心 极古穷今
攒三聚五 三五成群 免怀之岁 三位一体 一身而二任
始终不懈 百折不移 各执己见 坚守不渝 贼心不死
饶有风趣 相生相成 交相辉映 相因相生 鲜艳夺目
未竟之志 查无实据 不分伯仲 一无可取 无了无休
民心不壹 言行不符 名不符实 言不顾行 劳而无功
陷于缧绁 缧绁之忧 三环五扣 绷扒吊拷 披枷带锁
居重驭轻 持衡拥璇 纬武经文 龙韬豹略 诘戎治兵
历精图治 历精为治 忧国奉公 励精求治 于家为国
慎小事微 慎小谨微 微过细故 片长薄技 郐下无讥
面不改色 不慌不忙 面不改容 雍容不迫 神意自若
福寿年高 神完气足 神流气鬯 精力充沛 神融气泰
握瑜怀玉 雅人韵士 班香宋艳 瑜不搑瑕 通文达艺
连三接五 连三接四 连三接二 连二并三 连三并四
异地相逢 邂逅相逢 一面之缘 离乡背土 惊喜交加
秉钧持轴 吾自有处 社威擅势 威重令行 名我固当
恶不去善 跅弛不羁 无偏无陂 无所畏忌 不偏不党
逸群之才 超世之才 超世绝伦 超群越辈 才识过人
从头彻尾 当务始终 有生以来 通首至尾 自始自终
暮景残光 夕阳西下 日落西山 途遥日暮 回光反照
急处从宽 不足为意 相差无几 无庸赘述 大言不惭
匠心独运 独步天下 天下独步 坚苦卓绝 精妙绝伦
怫然作色 冲冠发怒 冲冠怒发 横眉冷眼 直眉睖眼
落叶知秋 叶落知秋 成算在心 一叶知秋 一叶落知天下秋
飞书走檄 见机而作 急起直追 飞文染翰 立时三刻
营营逐逐 趋之若鹜 风驰电赴 一溜烟 连三跨五
不吝指教 去甚去泰 不露形色 反骄破满 避人耳目
巨细无遗 完美无缺 完美无疵 策无遗算 十全十美
没精打彩 萎糜不振 无精打彩 心低意沮 面若死灰
救苦弭灾 救灾恤患 救困扶危 救难解危 救苦救难
乱七八糟 烦言碎辞 里出外进 乌七八糟 污七八糟
抵掌而谈 毕力同心 井井有序 井井有法 相因相生
真凭实据 有凭有据 照章办事 心服首肯 点指画字
一心同归 分工合作 协心戮力 众口交赞 众口一辞
仁心仁术 临危致命 还年却老 还年卻老 感戴二天
正大光明 侃侃而言 款款而谈 口直心快 公明正大
利深祸速 盈满之咎 声威大震 发财致富 竿头直上
好声好气 温润而泽 心慈面软 柔心弱骨 假人辞色
急不暇择 救过不赡 计穷势蹙 忙不择价 进退维亟
楞头楞脑 木头木脑 傻头傻脑 愣头愣脑 楞头磕脑
恶言厉色 以杀去杀 以杀止杀 绳之以法 隆刑峻法
远见卓识 闳识孤怀 大有见地 博学多才 重望高名
执法如山 确乎不拔 誓死不渝 始终不懈 不易之典
见义必为 见义勇为 负气仗义 出师有名 据义履方
东扭西捏 涎皮赖脸 人言啧啧 假惺惺 打马虎眼
惶惶不安 惶恐不安 心慌撩乱 忑忑忐忐 忐忑不安
海立云垂 神施鬼设 掷地作金石声 铿金霏玉 鸿笔丽藻
唇不离腮 如鱼似水 朝夕相处 打得火热 痛痒相关
无与伦比 无与比伦 无其伦比 硕大无朋 无与为比
赏善罚恶 赏贤罚暴 杀一砺百 诛故贳误 深文峻法
本相毕露 真相毕露 合盘托出 凶相毕露 彻内彻外
食租衣税 衣租食税 路叟之忧 费财劳民 愚夫愚妇
南贩北贾 奔走钻营 日夜兼程 昼夜兼程 所费不赀
病国殃民 误国殃民 丧师辱国 残民害物 移国动众
钻火得冰 一手托天 煎水作冰 压雪求油 乌头白马生角
故技重演 旧瓶装新酒 别开一格 别创一格 改朝换代
大权在握 远见卓识 才疏志大 有所作为 逸群之才
正大堂煌 正大堂皇 明堂正道 明公正义 明公正道
河决鱼烂 一败涂地 援鳖失龟 兴妖作怪 卑鄙无耻
话里有话 话中有话 加枝添叶 损有余补不足 移有足无
鸾回凤翥 婆娑起舞 翩翩少年 神采飞扬 意气扬扬
文过其实 不足为法 不屑教诲 胡说八道 道听耳食
改行为善 改行从善 改行迁善 积习难改 改行自新
不足介意 能不称官 慎小事微 不容置喙 不屑教诲
兰质熏心 兰质薰心 兰心蕙性 仪静体闲 仙姿玉色
气壮如牛 魂摇魄乱 昏迷不醒 神魂飘荡 神魂荡飏
裕民足国 富国裕民 富国安民 富国强民 富国强兵
没日没夜 冥昭瞢闇 无明无夜 不日不月 脱天漏网
骈兴错出 遍地开花 人才辈出 有增无已 积铢累寸
窗间过马 骐骥过隙 流光易逝 击电奔星 雾散云披
艰苦奋斗 不避艰险 守正不回 水火不避 义不反顾
寿陵失步 邯郸匍匐 盲者得镜 三天打鱼，两天晒网 三日打鱼，两日晒网
众口一辞 混为一谈 并为一谈 异名同实 一而二，二而一
贵贱无常 事出有因 不乏先例 有利有弊 时易世变
食甘寝宁 食甘寝安 安心乐业 身名俱泰 鼓腹含和
诡诞不经 诞幻不经 诞罔不经 诞谩不经 诞妄不经
安乐窝 鸡犬桑麻 枕稳衾温 神閒气定 神闲气定
蜂拥而上 众口一辞 十口相传 一心同归 分工合作
一肢半节 米粒之珠 片鳞半爪 毛发丝粟 一斑半点
言之不预 语无诠次 旁枝末节 不顾大局 无庸赘述
砺世磨钝 世俗之见 逐物不还 轻世肆志 删华就素
人尽其才 无所不备 所向克捷 无施不可 完美无疵
不计其数 不分伯仲 不可胜举 穷大失居 无可名状
抱令守律 不知轻重 不知利害 把持不定 累教不改
匡乱反正 杜弊清源 除奸革弊 除患兴利 以绝后患
日省月课 日省月试 熟读深思 学而时习之 好学不倦
千言万语 说千说万 成千累万 成千成万 万万千千
反躬自省 反身自问 反躬自问 抚今悼昔 知往鉴今
七穿八烂 七穿八洞 河决鱼烂 握蛇骑虎 狼艰狈蹶
此风不可长 危言逆耳 忙不择价 言不顾行 横恩滥赏
缘情体物 因人制宜 前因后果 始末原由 始末缘由
林下风度 千娇百媚 温香艳玉 婀娜多姿 袅袅亭亭
达士通人 通才硕学 閒今铸古 閒古铸今 材高知深
守正不挠 公平无私 公正无私 公正不阿 正直无邪
受宠若惊 闻宠若惊 一则以喜，一则以惧 鬻宠擅权 爱博而情不专
不偏不党 无际可寻 无关大局 无忧无虑 相差无几
丧魂失魄 丧魂落魄 魂飞天外 亡魂丧魄 丧家之狗
删华就素 优游岁月 俭故能广 干脆利落 简要不烦
抱关执籥 抱关执钥 北门锁钥 以慎为键 一方之任
食不下咽 弱肉强食 落井投石 鲸吞虎噬 投阱下石
天道宁论 不屑教诲 事与原违 不足为法 违天悖人
坑蒙拐骗 盗食致饱 五虚六耗 装神弄鬼 见雀张罗
比肩迭迹 比肩叠迹 比肩接迹 摩肩接踵 摩肩接毂
自愧弗如 愧不敢当 愧悔无地 引以为耻 羞面见人
原形败露 情见于色 梳妆打扮 喜行于色 不乏先例
分甘共苦 遇难成祥 遇难呈祥 一心同归 有福同享
本同末离 鲁卫之政 视同一律 比量齐观 名同实异
居心险恶 除恶务尽 忍心害理 心辣手狠 驴心狗肺
长风破浪 蹈锋饮血 坚忍不拔 斗霜傲雪 踔厉奋发
饮气吞声 闭口藏舌 噤若寒蝉 不声不响 不声不气
敬终慎始 甄心动惧 三复白圭 小心谨慎 谨终如始
不偏不党 无忧无虑 无所畏忌 无际可寻 无羐无碍
事出有因 不乏先例 哄动一时 名震一时 深得人心
误打误撞 胸无成竹 身不遇时 有头无尾 未竟之志
诱掖奖劝 劝善惩恶 扇风点火 惩恶劝善 整旅厉卒
杳无信息 杳无音讯 杳无影响 音信杳无 杳无消息
诗礼传家 半部论语治天下 仁义道德 谬种流传 含仁怀义
付之丙丁 火急火燎 玉石俱碎 玉石俱摧 玉石同碎
以肉啖虎 割肉饲虎 狼吞虎噬 洪水猛兽 帮狗吃食
利灾乐祸 遇难呈祥 遇难成祥 人逢喜事精神爽 乐成人美
引鬼上门 招风揽火 招风惹草 招是揽非 狐群狗党
兹事体大 令不虚行 事出有因 有根有苗 当务始终
明赏不费 明人不做暗事 不落俗套 行不贰过 不吝指教
猿惊鹤怨 猿啼鹤唳 猿啼鹤怨 猿悲鹤怨 惨然不乐
不爽毫发 巨细无遗 一模一样 一般无二 一毫不差
操之过激 足尺加二 佯轮诈败 操之过切 壹败涂地
浮收勒折 浮收勒索 横抢武夺 横抢硬夺 急敛暴征
萎糜不振 没精打彩 萎靡不振 灰心槁形 槁形灰心
七嘴八张 七言八语 填街塞巷 七嘴八舌 人烟浩穰
入地无门 上天无路，入地无门 十死九活 艰难困苦 狼艰狈蹶
搬唇弄舌 播弄是非 招是搬非 讨是寻非 打人骂狗
逸韵高致 英风亮节 典则俊雅 重望高名 高而不危
悔其少作 乳臭未除 未形之患 孺子可教 小姑独处
