笑容可掬 以手加额 距跃三百 喜气洋洋 适心娱目
东游西荡 无情无绪 胸无大志 饱食终日 百无聊赖
河水不洗船 不伤脾胃 江水不犯河水 盈盈一水 漫天过海
坑蒙拐骗 瞒上欺下 局骗拐带 耍花腔 营私作弊
地瘠民贫 民困国贫 牛衣岁月 访贫问苦 鱼釜尘甑
推本溯源 积本求原 沉思熟虑 归根究柢 谛分审布
退步抽身 白手成家 还淳反古 告老还乡 居无求安
轻财重士 轻财敬士 轻财好士 轻财仗义 重义轻财
协心戮力 同心并力 同心合力 同德协力 同心叶力
理之当然 合情合理 惬心贵当 一清二楚 洞察一切
安乐窝 云窗月户 云窗月帐 世外桃源 鸡犬桑麻
隐居求志 寄迹山林 肥遯鸣高 栖丘饮谷 高蹈远举
去危就安 思所逐之 游必有方 抛乡离井 行不履危
一命归西 一命归阴 骨化形销 神灭形消 长眠不起
例行差事 照章办事 按步就班 奉公如法 蹈矩循规
正色厉声 危言正色 正色敢言 赌咒发誓 果刑信赏
东猜西疑 胡诌乱扯 胡诌八扯 胡拉乱扯 悖言乱辞
握发吐哺 三吐三握 珪璋特达 大厦栋梁 朝阳鸣凤
持正不阿 不自满假 临财不苟 洁身自守 明人不做暗事
重山复水 山重水复 峰回路转 横峰侧岭 千岩万壑
醉生梦死 如醉初醒 艳如桃李 神飞气扬 恍如梦境
牵肠割肚 心如刀锉 心如刀剉 心如刀搅 心如刀锯
远见卓识 闳识孤怀 有识之士 逸群之才 超世之才
点头咂嘴 代人说项 令人起敬 众口交赞 知遇之恩
坐享其功 毫不利己，专门利人 一心一意 随俗沉浮 多管闲事
义气相投 惺惺相惜 道合志同 声气相求 情投意忺
层见叠出 层见迭出 层出不穷 颠来簸去 终而复始
利害得失 有一利必有一弊 兴利除弊 求益反损 是非得失
啮雪餐毡 牛衣岁月 步雪履穿 枯鱼病鹤 冷窗冻壁
千汇万状 千变万状 旁见侧出 诸色人等 交相辉映
天涯比邻 亲仁善邻 和睦相处 避瓜防李 避李嫌瓜
敬终慎始 业业矜矜 闪烁其词 甄心动惧 慎小事微
攘臂一呼 袒臂挥拳 投袂而起 振臂一呼 奋袂而起
超群拔类 超迈绝伦 超然迈伦 超群绝伦 逸群之才
映雪囊萤 夕寐宵兴 带月披星 朝乾夕愓 饮胆尝血
桀骜难驯 倔头强脑 九牛拉不转 柴立不阿 顽梗不化
感人肺腑 语重心长 深铭肺腑 情深意重 刊心刻骨
英声茂实 休声美誉 斗艳争辉 雄伟壮观 富贵显荣
易俗移风 移风平俗 改政移风 革风易俗 变俗易教
藏头亢脑 懵懵懂懂 一无所知 查无实据 影影绰绰
大有起色 鸟枪换炮 改恶行善 宿弊一清 弃邪归正
东奔西撞 东碰西撞 东冲西撞 东闯西走 漫天过海
歼一警百 杀一警百 手足异处 刀下留人 杀一砺百
择善而行 排除万难 知难而进 持危扶颠 咬紧牙关
寂然无声 文丝不动 悄然无声 默默无言 不言不语
二心两意 小手小脚 顾头不顾尾 三日打鱼，两日晒网 三天打鱼，两天晒网
大肆挥霍 擅作威福 粗制滥造 有己无人 胆大妄为
兰质蕙心 瑶林琼树 冰雪聪明 花颜月貌 百伶百俐
一了百当 十成九稳 公买公卖 公正无私 词正理直
事不宜迟 急起直追 相时而动 事出有因 大有可为
游戏笔墨 游戏翰墨 嬉笑怒骂 调墨弄笔 游戏人间
逸群之才 雄才大略 运用自如 才夸八斗 曲尽奇妙
狼子兽心 人面兽心 灭绝人性 兽心人面 驴心狗肺
令人起敬 恩有重报 代人说项 知遇之恩 代为说项
黄卷幼妇 黄绢幼妇 神乎其技 大匠运斤 神至之笔
行合趋同 所见略同 众口一词 众口同声 百口同声
无了根蒂 杳无人烟 寂天寞地 无容身之地 无用武之地
三六九等 众多非一 千变万状 千汇万状 各式各样
山崩地陷 山崩海啸 国难当头 地崩山摧 山崩地塌
东奔西逃 东奔西窜 东逃西窜 闯南走北 东磕西撞
全智全能 全知全能 人尽其才 无施不可 尽多尽少
十全十美 一清二楚 洞察一切 称心如意 志满意得
忍无可忍 杳不可闻 一去不复返 当面错过 智穷才尽
坦然自若 平心静气 言笑自如 言笑自若 敦默寡言
长篇大套 语重情深 长谈阔论 从长计较 从长商议
胜不骄，败不馁 平心易气 不自满假 平心静气 平心而论
涤故更新 面目一新 改行自新 变俗易教 改政移风
火上弄冰 手到拈来 热熬翻饼 隔山买老牛 掌上观纹
旁搜博采 通计熟筹 东搜西罗 多才多艺 丰富多彩
惜老怜贫 怜贫惜老 怜贫恤老 振穷恤贫 访贫问苦
深仇大恨 同心敌忾 嫉贪如雠 刻骨崩心 深雠大恨
龙精虎猛 斗志昂扬 踔厉奋发 鼻端出火 鼻头出火
誉不绝口 赞不绝口 赞口不绝 娓娓而谈 称赏不已
挺而走险 铤鹿走险 履险蹈危 燕巢卫幕 情非得已
面如土色 惊恐失色 惊慌失色 惊惶失色 面若死灰
扶危救困 救困扶危 救难解危 持危扶颠 济苦怜贫
拽巷啰街 拽巷逻街 拽巷攞街 大吆小喝 死声唃气
凤狂龙躁 倾摇懈弛 仿徨失措 徬徨失措 目动言肆
时望所归 万流景仰 威震天下 身显名扬 鼎鼎有名
优哉游哉 优游岁月 逍遥自在 逍遥自得 悠哉游哉
研精致思 研精竭虑 竭力虔心 砥志研思 勤学苦练
负诟忍尤 骂不绝口 欺三瞒四 一日三省 披毛求疵
凫居雁聚 才墨之薮 蜂屯蚁聚 雨凑云集 蜂附云集
大相迳庭 大有迳庭 天冠地屦 天差地远 卵石不敌
当务始终 方兴未已 方滋未艾 以为后图 行有余力
来势汹汹 同心敌忾 操之过激 奋不顾命 奋身不顾
无施不效 人尽其才 一言一行 关怀备至 无施不可
陈辞滥调 陈词滥调 陈规陋习 老朽无能 陈言老套
曾参杀人 含血喷人 恨如头醋 燕巢卫幕 魂飞魄丧
忿火中烧 无明业火 雷嗔电怒 怒气冲冲 愤愤不平
否去泰来 否终复泰 否往泰来 逢吉丁辰 遇难呈祥
卑鄙无耻 一棍子打死 恶恶从短 六亲不认 一笔抹杀
甘旨肥浓 八珍玉食 炰鳖脍鲤 雕蚶镂蛤 黄汤辣水
眼馋肚饱 饿虎饥鹰 饥鹰饿虎 攫金不见人 鹰挚狼食
宵鱼垂化 入铁主簿 霄鱼垂化 教导有方 狎雉驯童
消愁解闷 排忧解难 救难解危 抖擞精神 抖搂精神
同归于尽 无所不尽其极 尽多尽少 极古穷今 百计千心
三五成群 攒三聚五 一身而二任 通同一气 三三五五
始终不懈 百折不移 贼心不死 坚贞不渝 孜孜不辍
饶有风趣 相因相生 相生相成 相映成趣 表里相应
无了无休 未竟之志 未能免俗 有心无力 不了而了
言行不符 民心不壹 轻虑浅谋 劳而无功 名不符实
陷于缧绁 缧绁之忧 俯首就缚 骈首就系 绷扒吊拷
居重驭轻 持衡拥璇 拥兵自固 诘戎治兵 纬武经文
历精图治 历精为治 忧国奉公 励精求治 爱人利物
慎小事微 慎小谨微 微过细故 郐下无讥 百密一疏
面不改色 不慌不忙 面不改容 神意自若 稳坐钓鱼船
福寿年高 神完气足 长命富贵 精力充沛 神流气鬯
握瑜怀玉 雅人韵士 通文达艺 班香宋艳 词华典赡
肩背相望 连三并四 连三接二 连三接五 连二并三
异地相逢 邂逅相逢 一面之缘 浪迹浮踪 陌路相逢
社威擅势 吾自有处 秉钧持轴 以叔援嫂 大权在握
恶不去善 公正不阿 无偏无陂 无际可寻 不避艰险
逸群之才 超世之才 超世绝伦 轶群绝类 声闻过情
从头彻尾 自始自终 自始至终 有生以来 当务始终
暮景残光 夕阳西下 日落西山 途遥日暮 回光反照
不足为意 大言不惭 无庸赘述 急处从宽 不足为虑
匠心独运 天下独步 独步天下 独有千秋 别出手眼
怫然作色 忿然作色 雷嗔电怒 直眉睖眼 横眉冷眼
落叶知秋 叶落知秋 橙黄橘绿 金风玉露 成算在心
飞书走檄 飞文染翰 立时三刻 见机而作 急起直追
营营逐逐 连二赶三 一日万里 风驰电赴 五抢六夺
不吝指教 去甚去泰 反骄破满 不露形色 和而不唱
策无遗算 巨细无遗 完好无缺 公正无私 公平无私
没精打彩 萎糜不振 面若死灰 心灰意败 心低意沮
救灾恤患 救难解危 救困扶危 救苦弭灾 扶危济急
乱七八糟 烦言碎辞 乱七八遭 污七八糟 乌七八糟
毕力同心 合衷共济 通同一气 出言有章 相因相生
真凭实据 有凭有据 照章办事 抱柱之信 点指画字
协心戮力 一心同归 同德协力 分工合作 一心一德
仁心仁术 救死扶危 感戴二天 临危致命 救急扶伤
正大光明 款款而谈 侃侃而言 真心诚意 真心实意
利深祸速 盈满之咎 声威大震 发财致富 势不可挡
温润而泽 好声好气 和蔼可亲 和蔼近人 软谈丽语
急不暇择 计穷势蹙 救过不赡 忙不择价 张慌失措
楞头楞脑 木头木脑 傻头傻脑 愣头愣脑 迟眉钝眼
绳之以法 恶言厉色 碎尸万段 隆刑峻法 以杀去杀
远见卓识 闳识孤怀 大有见地 博学多才 超世之才
执法如山 确乎不拔 铁证如山 深根固蒂 誓死不渝
见义必为 见义勇为 负气仗义 见义敢为 出师有名
东扭西捏 涎皮赖脸 人言啧啧 恶作剧 假惺惺
惶恐不安 惶惶不安 心慌撩乱 忑忑忐忐 忐忑不安
锋发韵流 海立云垂 鸿笔丽藻 神施鬼设 惊采绝艳
唇不离腮 朝夕相处 如鱼似水 痛痒相关 打得火热
无与伦比 无其伦比 无与比伦 无与为比 硕大无朋
赏善罚恶 诛故贳误 劝善戒恶 劝善黜恶 碎尸万段
本相毕露 真相毕露 合盘托出 凶相毕露 彻内彻外
食租衣税 衣租食税 费财劳民 路叟之忧 民生国计
南贩北贾 奔走钻营 日夜兼程 昼夜兼程 能者多劳
误国殃民 病国殃民 丧师辱国 移国动众 残民害物
钻火得冰 一手托天 煎水作冰 压雪求油 道傍之筑
故技重演 旧瓶装新酒 别开一格 别创一格 贞元会合
远见卓识 逸群之才 大权在握 有识之士 博学多才
正大堂煌 正大堂皇 正明公道 堂堂正正 明公正气
一败涂地 河决鱼烂 援鳖失龟 打落水狗 一塌糊涂
话中有话 话里有话 移有足无 损有余补不足 酌盈剂虚
鸾回凤翥 翩翩少年 婆娑起舞 翩翩风度 鸾歌凤舞
半懂不懂 不屑教诲 道听耳食 辞巧理拙 泛泛之谈
改行为善 改行迁善 改行从善 积习难除 积习难改
不容置喙 不露形色 不足介意 深闭固距 不屑教诲
兰质薰心 兰质熏心 兰心蕙性 霞姿月韵 鹄峙鸾停
砥志研思 气壮如牛 孜孜汲汲 孳孳汲汲 魂摇魄乱
富国裕民 裕民足国 富国安民 强兵富国 富国强民
没日没夜 没颠没倒 无明无夜 拉拉杂杂 分久必合，合久必分
骈兴错出 遍地开花 有增无已 寸积铢累 麇至沓来
窗间过马 骐骥过隙 流光易逝 雾散云披 击电奔星
艰苦奋斗 不避艰险 守正不回 义不反顾 水火不避
寿陵失步 邯郸匍匐 投卵击石 盲者得镜 面壁磨砖
众口一辞 比量齐观 视同一律 并为一谈 混为一谈
贵贱无常 事出有因 不乏先例 有利有弊 另眼看待
食甘寝宁 食甘寝安 安心乐业 三平二满 鼓腹含和
诡诞不经 诞幻不经 诞罔不经 诞谩不经 诞妄不经
安乐窝 神閒气定 神闲气定 鸡犬桑麻 恬淡无为
蜂拥而上 如水赴壑 沸沸汤汤 十口相传 一心同归
一肢半节 片鳞半爪 毛发丝粟 米粒之珠 寸丝半粟
语无诠次 言之不预 无庸赘述 不顾大局 旁枝末节
删华就素 轻世肆志 砺世磨钝 变俗易教 反朴还淳
人尽其才 无所不备 所向克捷 安土乐业 无施不可
成千上万 车载船装 不计其数 不遑枚举 不可胜举
抱令守律 犹豫不决 不知轻重 身不由主 和而不唱
匡乱反正 杜弊清源 除奸革弊 除患兴利 兴利除害
学而时习之 日省月课 屡试不爽 一日三省 熟读深思
说千说万 千言万语 夸大其词 长篇大套 不可胜道
反身自问 抚今悼昔 反躬自省 反躬自问 知往鉴今
七穿八烂 七穿八洞 河决鱼烂 狼艰狈蹶 握蛇骑虎
此风不可长 难乎为继 难以为继 未敢苟同 危言逆耳
缘情体物 前因后果 始末原由 因难见巧 因人制宜
林下风度 千娇百媚 温香艳玉 袅袅亭亭 婀娜多姿
通才硕学 宏儒硕学 材高知深 达士通人 通才练识
守正不挠 公正无私 公平无私 大中至正 正直无邪
受宠若惊 触目兴叹 睹物兴情 鬻宠擅权 爱博而情不专
不偏不党 无际可寻 相差无几 世上无难事 无机可乘
魂飞天外 丧魂失魄 丧魂落魄 亡魂丧魄 踨蹐不安
删华就素 优游岁月 栖冲业简 俭故能广 安贫乐贱
抱关执钥 抱关执籥 拿贼见赃 拿贼拿赃 分工合作
食不下咽 鹰挚狼食 鲸吞虎噬 弱肉强食 柔茹刚吐
天道宁论 逆天违众 违天悖人 不屑教诲 心不由意
坑蒙拐骗 盗食致饱 装神弄鬼 五虚六耗 扯篷拉纤
比肩迭迹 比肩叠迹 比肩接迹 肩摩踵接 摩肩接踵
自愧弗如 愧不敢当 愧悔无地 引以为耻 羞面见人
原形败露 情见于色 不乏先例 梳妆打扮 还原反本
遇难成祥 遇难呈祥 分甘共苦 转灾为福 一心同归
一隅之说 恶言詈辞 树同拔异 兴讹造讪 本同末离
驴心狗肺 居心险恶 忍心害理 除恶务尽 心辣手狠
长风破浪 蹈锋饮血 坚忍不拔 龙翔虎跃 凤翥龙骧
饮气吞声 不声不响 不声不气 不声不吭 闭口藏舌
甄心动惧 敬终慎始 慎小事微 三复白圭 去甚去泰
不偏不党 不顾大局 不值一驳 多管闲事 无关大局
哄动一时 事出有因 十口相传 引人注目 名震一时
胸无成竹 半半拉拉 未竟之志 有头无尾 误打误撞
诱掖奖劝 整旅厉卒 扇风点火 令人起敬 登高一呼
杳无信息 音信杳无 杳无音讯 杳无影响 杳无消息
诗礼传家 半部论语治天下 仁义道德 世济其美 践律蹈礼
付之丙丁 火急火燎 忿火中烧 玉石同碎 玉石皆碎
以肉啖虎 割肉饲虎 洪水猛兽 养虎伤身 以肉去蚁
利灾乐祸 遇难成祥 遇难呈祥 人逢喜事精神爽 乐成人美
引鬼上门 诲奸导淫 招是揽非 招风惹草 招风揽火
兹事体大 有根有苗 大有作为 事出有因 排除万难
明赏不费 不落俗套 明人不做暗事 不吝指教 博弈犹贤
猿悲鹤怨 猿啼鹤怨 猿惊鹤怨 猿啼鹤唳 惨然不乐
巨细无遗 不爽毫发 完好无缺 无庸置疑 无可置疑
操之过激 佯轮诈败 足尺加二 操之过切 拥篲救火
浮收勒折 浮收勒索 急敛暴征 横抢武夺 横抢硬夺
没精打彩 萎糜不振 萎靡不振 心灰意败 面若死灰
填街塞巷 人烟浩穰 人烟稠密 总总林林 烟霏雾集
入地无门 上天无路，入地无门 艰难困苦 狼艰狈蹶 如蹈水火
搬唇弄舌 调三斡四 拨嘴撩牙 挑三豁四 打人骂狗
重望高名 逸韵高致 英风亮节 位不期骄 赫赫巍巍
悔其少作 乳臭未除 富于春秋 白齿青眉 后生小子
一无所求 无羐无碍 无关大局 不足为虑 无所重轻
七事八事 七手八脚 一天星斗 纷纷拥拥 连车平斗
推本溯源 积本求原 叩源推委 归根到底 归根结蒂
取而代之 易地而处 另谋高就 调风变俗 再做道理
秉公办理 公正廉明 奉公如法 公事公办 公明正大
诡诞不经 诞幻不经 诞罔不经 诞妄不经 诞谩不经
胸怀磊落 人尽其才 一室生春 洞察一切 炳如日星
恶语伤人 破口大骂 出口伤人 恶言詈辞 痛诬丑诋
事败垂成 有志无时 时运不济 忙中有失 相失交臂
适时应务 径行直遂 天从人原 径情直行 适性任情
正直无私 守正不挠 公正不阿 公正无私 正直无邪
池鱼之虑 心事重重 忧谗畏讥 忧心悄悄 众难群移
悬灯结彩 张灯结彩 挂灯结彩 挂印悬牌 张灯结采
攀高接贵 礼贤下士 巴高望上 兰心蕙性 义结金兰
昼警夕惕 昼干夕惕 一日三省 险象环生 微机四伏
调舌弄唇 一吹一唱 目挑心招 抚今追昔 鼓唇弄舌
名闻遐迩 都中纸贵 遐尔闻名 鼎鼎大名 流脍人口
鲁卫之政 众口如一 比量齐观 视同一律 一模二样
手足之情 如手如足 连枝同气 道弟称兄 同胞共气
百般折磨 刳脂剔膏 暴虐无道 忍心害理 恨如头醋
云阶月地 云堦月地 步月登云 月地云阶 兔起乌沉
天真烂熳 欢迸乱跳 烂熳天真 天真烂漫 活蹦乱跳
梯山架壑 钻山塞海 若涉渊水 牵鬼上剑 艰难困苦
渺无影踪 暮夜无知 渺无人烟 一无可取 无所用之
情不可却 事在必行 计无所出 靡所底止 没计奈何
满脸春风 屐齿之折 齿牙春色 满脸春色 载欢载笑
飘风苦雨 马毛猬磔 雨僝云僽 黑风孽海 云迷雾锁
一往情深 情深一往 款款深深 一往而深 坐上琴心
长恶靡悛 长恶不悛 造恶不悛 稔恶不悛 为恶不悛
调舌弄唇 鼓吻弄舌 张嘴挢舌 恬言柔舌 颠唇簸嘴
千里结言 一面之缘 异地相逢 暮云春树 春树暮云
