千变万状 多情善感 语重心沉 百端交集 万语千言
临危不顾 不避艰险 无所畏忌 临危不惧 临难无慑
独到之处 领异标新 别出新意 别出新裁 标新竞异
丰功伟绩 伟绩丰功 较德焯勤 不赏之功 恩有重报
辱门败户 毁风败俗 败德辱行 不正之风 家丑不可外谈
摩肩擦踵 方骖并路 熙来攘往 攘来熙往 袂云汗雨
鳏寡孤独 孤独鳏寡 孤独矜寡 孤寡鳏独 振穷恤寡
网开一面 网开三面 去伪存真 轻徙鸟举 去故就新
如饥如渴 巴巴劫劫 烧眉之急 迫不可待 如饥似渴
忐忑不安 忐忑不定 忑忑忐忐 神情恍惚 倾摇懈弛
瞎子摸鱼 草率将事 玩忽职守 无知妄作 敷衍搪塞
食生不化 爱生恶死 不習水土 牢什古子 杜耳恶闻
圣神文武 一人有庆 神功圣化 飞龙在天 视民如子
番来覆去 三翻四覆 颠来倒去 覆去翻来 翻来覆去
精力充沛 孜孜无倦 孳孳不倦 神完气足 埋头苦干
恪守不渝 守正不回 坚贞不渝 确乎不拔 坚守不渝
折冲樽俎 来好息师 以战去战 尊俎折冲 以守为攻
八面张罗 色色俱全 以礼相待 三茶六饭 众口交赞
拽巷攞街 拽巷啰街 拽巷逻街 大声疾呼 自相惊扰
瓦器蚌盘 省吃俭用 恶衣菲食 粗袍粝食 粗衣恶食
寂天寞地 无计所奈 无计可奈 没法奈何 没可奈何
救难解危 扶危救困 救困扶危 振穷恤贫 振穷恤寡
相因相生 相克相济 相生相成 东鸣西应 相辅而行
内查外调 明查暗访 不知就里 归根究柢 知情不举
画地成牢 画地作狱 画地为狱 头一无二 独当一面
逸群之才 初露头角 才夸八斗 超世之才 拿云捉月
大工告成 大功毕成 丰功伟绩 大功告成 不赏之功
千愁万绪 百虑攒心 心事重重 焦思苦虑 焦心热中
悔过自责 计过自讼 悔罪自新 改过自新 反身自问
惟肖惟妙 惟妙惟肖 绘声绘影 绘影绘声 寓情于景
沉静寡言 内峻外和 敦默寡言 重厚寡言 沉重少言
靠天吃饭 优游岁月 鸥水相依 自食其力 靠山吃山，靠水吃水
折冲樽俎 尊俎折冲 俎樽折冲 樽俎折冲 以守为攻
寂然无声 寂然不动 阒然无声 默默无言 悄然无声
敦世厉俗 树俗立化 遗风古道 代代相传 遗风余韵
保国安民 护国佑民 保境息民 安国富民 安邦治国
招是搬非 惹事生非 挑拨离间 招风惹草 招风揽火
堂皇冠冕 整整截截 正经八百 鹄峙鸾停 堂哉皇哉
不切实际 言行不符 事与原违 名不符实 谓予不信
齐名并价 同功一体 重望高名 比肩齐声 高位重禄
落荒而走 高飞远走 临阵脱逃 溃兵游勇 东躲西藏
絮絮叨叨 一口三舌 百舌之声 一长一短 詹詹炎炎
丰姿冶丽 鲜艳夺目 艳色绝世 浓妆艳抹 丰富多彩
三等九般 三等九格 三六九等 千汇万状 万别千差
无私有意 以意逆志 欲人勿知，莫若勿为 以己之心，度人之心 损人不利己
笑容可掬 以手加额 抚掌大笑 扼腕抵掌 满脸春风
朝歌暮弦 朝歌夜弦 醉舞狂歌 饱食终日 东游西荡
近在咫尺 屯毛不辨 不可向迩 盈盈一水 咫尺千里
坑蒙拐骗 坑绷拐骗 营私作弊 盗食致饱 损己利人
地瘠民贫 民困国贫 牛衣岁月 生民涂炭 身无分文
推本溯源 追根寻底 追根究蒂 追根问底 积本求原
返我初服 旧地重游 退步抽身 返辔收帆 重温旧业
轻财重士 轻财好士 轻财敬士 轻财仗义 重义轻财
协心同力 一心一德 同心叶力 同心一力 协心戮力
理之当然 惬心贵当 合情合理 理所当然 习惯成自然
安乐窝 云窗月帐 云窗月户 云窗霞户 锦天绣地
枕石嗽流 枕岩漱流 寄迹山林 山栖谷隐 林栖谷隐
行不履危 高飞远集 去危就安 高飞远遁 思患预防
长眠不起 一命归阴 一命归西 骨化形销 神灭形消
例行差事 照章办事 按步就班 蹈矩循规 规重矩迭
正色厉声 恶言厉色 危言正色 碎尸万段 严惩不贷
胡思乱量 游思妄想 胡思乱想 胡诌八扯 胡拉乱扯
握发吐哺 大厦栋梁 握发吐飧 丰年玉荒年谷 栋梁之才
持正不阿 修身洁行 秉公任直 洁清自矢 洁身自守
峰回路转 重山复水 山重水复 千岩万壑 横峰侧岭
如醉初醒 如醉方醒 醉生梦死 如梦如醉 如痴如梦
牵肠割肚 镂心刻骨 刺心刻骨 心如刀锯 心如刀搅
高才远识 有识之士 远见卓识 才高识远 超世之才
孺子可教 后生小子 点头咂嘴 富于春秋 韶颜稚齿
惟利是图 惟利是视 惟利是趋 惟利是求 毫不利己，专门利人
义气相投 情孚意合 情投契合 同心合胆 情投意忺
层见叠出 层见迭出 层出不穷 重三叠四 重三迭四
利害得失 有一利必有一弊 是非得失 成败得失 求益反损
啮雪餐毡 牛衣岁月 狼艰狈蹶 容膝之安，一肉之味 如蹈水火
千变万状 千汇万状 各色各样 各色名样 千形万状
以礼相待 甄心动惧 秉节持重 令人起敬 和睦相处
业业矜矜 闪烁其词 谨言慎行 敬终慎始 恶言厉色
奋袂而起 投袂而起 袒臂挥拳 揎拳掳袖 裸袖揎拳
超群绝伦 超迈绝伦 超然迈伦 超群拔类 轶群绝类
带月披星 夜以继昼 夕寐宵兴 映雪囊萤 夙兴夜处
桀骜难驯 倔头强脑 傲头傲脑 吾膝如铁 吃软不吃硬
深铭肺腑 镂骨铭心 刻骨铭心 刻骨镂心 铭心刻骨
英声茂实 休声美誉 讽德诵功 重望高名 驰声走誉
移风易尚 移风革俗 移风改俗 移风平俗 改政移风
藏头亢脑 潜形匿迹 若隐若现 懵懵懂懂 讳莫高深
大有起色 鸟枪换炮 众目昭彰 焕然一新 面目一新
东冲西撞 东碰西撞 东奔西撞 东闯西走 东跑西颠
歼一警百 杀一砺百 杀一警百 杀一儆百 杀一利百
知难而进 排除万难 咬紧牙关 顺时而动 相时而动
寂然无声 悄然无声 寂然不动 不言不语 阒无人声
二心两意 小手小脚 优游不断 迟疑不决 迟疑未决
放荡不羁 放浪不羁 恣意妄行 恣意妄为 放诞不拘
兰质蕙心 花颜月貌 鱼沉雁落 杏脸桃腮 锦心绣肠
来去分明 照章办事 一了百当 井井有序 谨行俭用
见机而作 急起直追 事不宜迟 相时而动 相机而动
游戏笔墨 游戏翰墨 拆白道字 扬风抦雅 一吟一咏
曲尽奇妙 蕤宾铁响 才夸八斗 赞口不绝 赞不绝口
狼子兽心 惨无人道 人面兽心 兽心人面 灭绝人性
令人起敬 万流景仰 恩有重报 千恩万谢 感恩怀德
黄卷幼妇 黄绢幼妇 出圣入神 妙不可言 金玉锦绣
人情世故 贵贱无二 敬终慎始 行同能偶 表里一致
流移失所 东飘西泊 无家可归 前不巴村，后不巴店 流落江湖
三六九等 众多非一 万别千差 三等九般 千差万别
山崩地陷 山崩地塌 地崩山摧 山崩海啸 山崩地裂
东奔西逃 东奔西窜 东逃西窜 东磕西撞 仓皇出逃
浑身解数 尽人皆知 一举一动 一十八般武艺 无一不备
志满意得 志得意满 径情直行 如原以偿 既成事实
杳不可闻 忍无可忍 惨不忍闻 不绝于耳 杜耳恶闻
平心静气 心平气定 少安无躁 坦然自若 稳坐钓鱼船
长篇大套 盈篇累牍 枝词蔓说 米盐博辩 长篇大论
胜不骄，败不馁 平心静气 平心易气 事缓则圆 平心而论
面目一新 焕然如新 焕然一新 变名易姓 改名换姓
火上弄冰 手到拈来 热熬翻饼 排山压卵 易如翻掌
撅天扑地 旁搜博采 龟龙片甲 东搜西罗 麟凤一毛
怜贫惜老 惜老怜贫 怜贫恤老 济苦怜贫 赈贫贷乏
深雠大恨 深仇大恨 深仇重怨 切骨之仇 刻骨崩心
龙精虎猛 斗志昂扬 踔厉奋发 如龙似虎 热血沸腾
称赏不已 赞口不绝 赞不绝口 誉不绝口 赞声不绝
挺而走险 铤鹿走险 铤而走险 入地无门 入死出生
面如土色 心殒胆落 心寒胆战 面若死灰 捻神捻鬼
救难解危 扶危救困 救困扶危 土扶成墙 持危扶颠
拽巷逻街 拽巷攞街 拽巷啰街 大声疾呼 大吆小喝
凤狂龙躁 仿徨失措 徬徨失措 忽冷忽热 感慨激昂
时望所归 威震天下 身显名扬 重望高名 万流景仰
枕稳衾温 优哉游哉 安身乐业 栖冲业简 悠哉游哉
竭力虔心 埋头苦干 殚谋戮力 目注心营 殚精竭力
负诟忍尤 骂不绝口 东怨西怒 攻瑕索垢 一日三省
凫居雁聚 蜂屯蚁聚 言谈林薮 雨凑云集 交颈并头
大相迳庭 天冠地屦 大有迳庭 冰炭不同炉 一山不藏二虎
以为后图 别作良图 虚位以待 百凡待举 别具心肠
斗志昂扬 不挠不屈 斗霜傲雪 艰苦奋斗 吾膝如铁
一言一行 寸积铢累 一举一动 一得之功 一介之善
陈词滥调 陈辞滥调 七穿八洞 陈言肤词 陈规陋习
曾参杀人 浸润之谮 造谣生事 望风捕影 含血喷人
愤愤不平 怒气冲冲 怒火冲天 忿然作色 冲冠发怒
否去泰来 否往泰来 否终复泰 祸福有命 时来运旋
卑鄙无耻 不知人间有羞耻事 极恶穷凶 无耻之尤 滔天之罪
甘旨肥浓 珍馐美馔 八珍玉食 凤髓龙肝 炰鳖脍鲤
眼馋肚饱 贪欲无艺 获陇望蜀 一口两匙 攫金不见人
宵鱼垂化 入铁主簿 阳春有脚 霄鱼垂化 有风有化
排忧解难 消愁解闷 调神畅情 出谋献策 事缓则圆
极古穷今 尽多尽少 连汤带水 同归于尽 油干火尽
三五成群 三三五五 攒三聚五 三三两两 三位一体
服牛乘马 横刀揭斧 按兵不举 蓄精养锐 横拖倒扯
相映成趣 饶有风趣 遣兴陶情 义气相投 相得益章
无了无休 不了不当 唠唠叨叨 娓娓而谈 不知所终
事与原违 未竟之志 事败垂成 言行不符 劳而无功
陷于缧绁 缧绁之忧 枷脰械手 陷身囹圄 披枷戴锁
居重驭轻 持衡拥璇 拥兵自固 安国宁家 秉钧持轴
忧国奉公 历精图治 历精为治 励精求治 宵旰图治
慎小事微 慎小谨微 敬终慎始 打小算盘 甄心动惧
面不改色 面不改容 死样活气 不慌不忙 神意自若
还年驻色 福寿年高 驻颜益寿 年高德勋 还年却老
握瑜怀玉 雅人韵士 瑜百瑕一 雄文大手 词华典赡
肩背相望 源源不断 继继承承 牵五挂四 纷至踏来
异地相逢 陌路相逢 一面之缘 流落他乡 邂逅相逢
社威擅势 秉钧持轴 大权在握 倚官仗势 因任授官
知足不辱 知足知止 安分知足 不自满假 心满意得
逸群之才 超世之才 才识过人 轶群绝类 超群越辈
从头彻尾 自始自终 自始至终 通首至尾 终始如一
暮景残光 夕阳西下 日落西山 年衰岁暮 风烛之年
无庸赘述 当耳边风 言之谆谆，听之藐藐 何足介意 漫不经意
领异标新 别出新裁 别出新意 奇才异能 匠心独运
横眉怒目 怒目横眉 直眉睖眼 怫然作色 怒目而视
落叶知秋 叶落知秋 一叶落知天下秋 一叶知秋 梧桐一叶落
飞书走檄 飞文染翰 摇笔即来 奋笔疾书 下笔成章
营营逐逐 五抢六夺 一溜烟 风驰电赴 望尘追迹
直抒己见 和而不唱 詹言曲说 高谈大论 大发谬论
策无遗算 完好无缺 百无一失 不爽毫发 整本大套
没精打彩 萎糜不振 心低意沮 垂首丧气 黯然伤神
救难解危 如解倒悬 救困扶危 救苦弭灾 扶危救困
拉拉杂杂 东横西倒 乱七八糟 乌七八糟 污七八糟
五湖四海 成团打块 交颈并头 打成一片 同心叶力
点指画字 点纸画字 拍板成交 百年之约 按名责实
云集响应 一心一德 举国一致 同心并力 同心合力
仁心仁术 感戴二天 回春妙手 救死扶危 枯骨生肉
款款而谈 正大光明 赤心相待 言气卑弱 言而有信
利深祸速 盈满之咎 灾难深重 福过灾生 发财致富
温润而泽 和蔼近人 和蔼可亲 好声好气 蔼然可亲
汲汲皇皇 急不暇择 急痛攻心 日不我与 连二赶三
楞头楞脑 楞头磕脑 木头木脑 傻头傻脑 呆头呆脑
绳之以法 严刑峻法 隆刑峻法 严刑峻制 深文峻法
远见卓识 闳识孤怀 高才远识 才高识远 有识之士
执法如山 铁证如山 确乎不拔 不易之典 稳如泰山
见义勇为 见义必为 见义当为 见义敢为 负气仗义
涎皮赖脸 东扭西捏 拿腔做势 恶作剧 拿腔作调
惶恐不安 惶惶不安 忐忑不定 急痛攻心 忑忑忐忐
铿金霏玉 铿金戛玉 掷地作金石声 鸿笔丽藻 神施鬼设
唇不离腮 打得火热 痛痒相关 河同水密 如鱼似水
无与伦比 无与比伦 无其伦比 儗不于伦 铢两相称
赏善罚恶 赏善罚否 赏贤罚暴 除邪惩恶 惩恶劝善
本相毕露 真相毕露 面目一新 合盘托出 凶相毕露
食租衣税 衣租食税 民生在勤 民生国计 国计民生
南贩北贾 闯荡江湖 闯南走北 奔走钻营 东奔西走
病国殃民 误国殃民 辱国殄民 辱国殃民 祸国殃民
钻火得冰 一手托天 煎水作冰 乌头白，马生角 乌头白马生角
旧瓶装新酒 故技重演 故伎重演 旧瓶新酒 贞元会合
才疏志大 雄材大略 雄才大略 超世之才 风流潇洒
正大堂煌 正大堂皇 一表堂堂 堂哉皇哉 堂而皇之
一败涂地 身败名隳 身废名裂 壹败涂地 河决鱼烂
移有足无 损有余补不足 收残缀轶 酌盈剂虚 挹盈注虚
花枝招展 鸾回凤翥 婆娑起舞 穿红着绿 披罗戴翠
泛泛之谈 泛泛而谈 肤末支离 皮相之见 一知半解
改行为善 改行迁善 改行从善 见善必迁 改恶行善
不容置喙 防祸于未然 行不履危 不可乡迩 不可向迩
金屋娇娘 兰质熏心 兰质薰心 仙姿玉质 花颜月貌
昏迷不醒 神情恍惚 魂摇魄乱 倾摇懈弛 心慵意懒
裕民足国 富国强民 富国裕民 民富国强 富国安民
冥昭瞢闇 无昼无夜 无明无夜 没日没夜 没颠没倒
骈兴错出 雨后春笋 日出不穷 源源不绝 人才辈出
骐骥过隙 窗间过马 流光易逝 击电奔星 石火光阴
不避艰险 艰苦奋斗 愤不顾身 守正不回 临危致命
面壁磨砖 灰心短气 投卵击石 道傍之筑 拥篲救火
话里有话 话中有话 异口同声 鲁卫之政 实获我心
贵贱无常 贵贱高下 时移世易 时易世变 改换家门
食甘寝宁 食甘寝安 安心乐业 鼓腹含和 酒醉饭饱
诡诞不经 诞幻不经 诞妄不经 诞罔不经 诞谩不经
鸡犬桑麻 枕稳衾温 安乐窝 万赖俱寂 万赖无声
如水赴壑 蜂拥而上 百川朝海 众川赴海 沸沸汤汤
一肢半节 毛发丝粟 米粒之珠 一草一木 一针一线
无庸赘述 语焉不详 聊胜于无 姑妄言之 闲是闲非
删华就素 超凡出世 反朴还淳 遗世拔俗 归全反真
无往不克 无往不胜 无所不及 所向克捷 径行直遂
不计其数 不可胜纪 不可胜记 不可胜道 无万大千
抱令守律 应变无方 泥古拘方 践规踏矩 恪守成宪
匡乱反正 杜弊清源 救偏补弊 整纷剔蠹 除奸革弊
日省月课 学而时习之 一日三省 日省月试 再三再四
千言万语 说千说万 千语万言 万语千言 千言万说
反躬自省 反身自问 反躬自责 悔过自责 计过自讼
七穿八烂 七穿八洞 橘化为枳 飘风苦雨 黑风孽海
出纳之吝 未敢苟同 一笔不苟 敬终慎始 小心谨慎
缘情体物 清浑皁白 指事类情 托物陈喻 起根发由
袅袅亭亭 林下风度 千娇百媚 翩若惊鸿 步步生莲花
达士通人 通才硕学 通今达古 通古博今 材高知深
公正无私 守正不挠 公平正直 公平无私 正直无邪
受宠若惊 闻宠若惊 一则以喜，一则以惧 忧谗畏讥 忐忑不定
时移势迁 此一时彼一时 相差无几 无关大局 时过境迁
踨蹐不安 魄散魂飞 丧魂落魄 亡魂丧魄 惊魂丧魄
删华就素 优游岁月 朴素无华 栖冲业简 金镶玉裹
抱关执钥 抱关执籥 监守自盗 杜门自守 监主自盗
燕巢卫幕 垂饵虎口 火山汤海 食不下咽 羊落虎口
天道宁论 北叟失马 妄谈祸福 福善祸淫 祸福无常
坑蒙拐骗 装神弄鬼 盗食致饱 坑绷拐骗 扯篷拉纤
比肩叠迹 比肩迭迹 比肩接迹 摩肩接踵 肩摩踵接
自愧弗如 自愧不如 愧不敢当 引以为耻 羞面见人
原形败露 本相毕露 真相毕露 喜行于色 情见于色
转灾为福 遇难成祥 遇难呈祥 利灾乐祸 分甘共苦
血口喷人 话里有刺 话里带刺 泥中隐刺 鲁卫之政
居心险恶 驴心狗肺 豺狼野心 鼠心狼肺 狗心狗行
长风破浪 一往无前 一往直前 凤翥鹏翔 凤翥龙骧
饮气吞声 屏声敛息 屏声息气 金人三缄 金人之缄
谨言慎行 三复白圭 甄心动惧 敬终慎始 秉节持重
不偏不党 一碗水端平 公平正直 秉正无私 公正不阿
哄动一时 引人注目 名震一时 风行一世 令人注目
有头无尾 半半拉拉 有始无终 为德不卒 草率将事
诱掖奖劝 赏一劝百 赏一劝众 扇风点火 鼓舞人心
杳无信息 杳无音讯 音信杳无 杳无音耗 杳无音信
诗礼传家 半部论语治天下 世济其美 禅世雕龙 凿柱取书
付之丙丁 火急火燎 付之一炬 付诸一炬 厝火积薪
以肉啖虎 割肉饲虎 狼吞虎噬 饿虎扑羊 饿虎扑食
利灾乐祸 遇难呈祥 遇难成祥 人逢喜事精神爽 幸灾乐祸
引鬼上门 丑类恶物 诲奸导淫 狼奔鼠偷 逢恶导非
大有作为 同德协力 大政方针 有所作为 兹事体大
明赏不费 富在知足 恩有重报 论功受赏 知遇之恩
猿悲鹤怨 猿啼鹤唳 猿啼鹤怨 猿惊鹤怨 鹤唳猿声
分毫不爽 不爽毫发 巨细无遗 万不失一 纤悉无遗
佯轮诈败 一败涂地 壹败涂地 一差二误 星落云散
